GO_term,category,bin_edge,with_term_hist,without_term_hist
Golgi membrane,cellcom,0.06,2.9263713820064754,3.1118227304622863
Golgi membrane,cellcom,0.07,2.6530233325768995,2.8047590960641906
Golgi membrane,cellcom,0.08,2.3559507354609797,2.5105223021811107
Golgi membrane,cellcom,0.09,2.082602686031397,2.289916256082015
Golgi membrane,cellcom,0.1,2.015555051265654,2.1424205991253302
Golgi membrane,cellcom,0.11,1.8763022713675663,1.968933028021574
Golgi membrane,cellcom,0.12,1.7824355826955198,1.8709234778794224
Golgi membrane,cellcom,0.13,1.705072927196582,1.7759320078584546
Golgi membrane,cellcom,0.14,1.5555051265653075,1.663222326091592
Golgi membrane,cellcom,0.15,1.4502919150867482,1.5679966946819073
Golgi membrane,cellcom,0.16,1.4595754337466207,1.477688452435186
Golgi membrane,cellcom,0.17,1.383244280321006,1.3975532216314155
Golgi membrane,cellcom,0.18,1.2976296082355114,1.3423952056236188
Golgi membrane,cellcom,0.19,1.232644977616404,1.2631706024426144
Golgi membrane,cellcom,0.2,1.26668454603594,1.2057230084118598
Golgi membrane,cellcom,0.21,1.159408330410743,1.1548059153329648
Golgi membrane,cellcom,0.22,1.152187815897509,1.0800563964695737
Golgi membrane,cellcom,0.23,1.0706991521052978,1.026875743299799
Golgi membrane,cellcom,0.24,1.0552266210055072,0.9881090245018663
Golgi membrane,cellcom,0.25,0.9861159820931231,0.9526986189421465
Golgi membrane,cellcom,0.26,1.028407567099209,0.9084681344075956
Golgi membrane,cellcom,0.27,0.9386668867204414,0.8792239787506337
Golgi membrane,cellcom,0.28,0.8881232851278074,0.8363724446162824
Golgi membrane,cellcom,0.29,0.9438243970870372,0.7959145602332032
Golgi membrane,cellcom,0.3,0.8396426876818015,0.7725504572261287
Golgi membrane,cellcom,0.31,0.8417056918284398,0.7345642763905733
Golgi membrane,cellcom,0.32,0.743712994863119,0.7137239127951761
Golgi membrane,cellcom,0.33,0.8282961648752907,0.6905159173805764
Golgi membrane,cellcom,0.34,0.7468075010830766,0.6584878429911457
